episode,chunk,video,action,bitrate,buffer,throughput,rebuffer,vmaf,reward
1,3,tearsofsteel_short,1,750,10.706958544066103,1915.2117503099998,0.0,86.63,86.54413917088132
1,4,tearsofsteel_short,1,750,13.499105479325078,2483.7458194,0.0,86.63,86.59998210958649
1,5,tearsofsteel_short,1,750,15.941921924194002,1926.55515152,0.0,86.63,86.63
1,6,tearsofsteel_short,1,750,18.365004212891737,1902.44549763,0.0,86.63,86.63
1,7,tearsofsteel_short,1,750,20.34616664996843,1486.00365631,0.0,86.63,86.63
1,8,tearsofsteel_short,1,750,22.568973888588097,1688.05549133,0.0,86.63,86.63
1,9,tearsofsteel_short,1,750,25.27629424489324,2320.7606112099998,0.0,86.63,86.63
1,10,tearsofsteel_short,1,750,27.65855383474316,1854.4384384399998,0.0,86.63,86.63
1,11,tearsofsteel_short,1,750,29.867458753307098,1674.95295537,0.0,86.63,86.63
1,12,tearsofsteel_short,1,750,30.0,2343.71274686,0.0,86.63,86.63
1,13,tearsofsteel_short,1,750,30.0,2094.68493151,0.0,86.63,86.63
1,14,tearsofsteel_short,1,750,30.0,1818.57069409,0.0,86.63,86.63
1,15,tearsofsteel_short,1,750,30.0,2307.61204013,0.0,86.63,86.63
1,16,tearsofsteel_short,1,750,30.0,2390.6227106200004,0.0,86.63,86.63
1,17,tearsofsteel_short,1,750,30.0,2554.14664587,0.0,86.63,86.63
1,18,tearsofsteel_short,1,750,30.0,2273.96597353,0.0,86.63,86.63
1,19,tearsofsteel_short,1,750,30.0,2045.21333333,0.0,86.63,86.63
1,20,tearsofsteel_short,1,750,30.0,1671.4824797800002,0.0,86.63,86.63
1,21,tearsofsteel_short,1,750,30.0,1300.0691358000001,0.0,86.63,86.63
1,22,tearsofsteel_short,1,750,30.0,1467.56451613,0.0,86.63,86.63
1,23,tearsofsteel_short,1,750,30.0,2546.2558139499997,0.0,86.63,86.63
1,24,tearsofsteel_short,1,750,30.0,1551.46803069,0.0,86.63,86.63
1,25,tearsofsteel_short,1,750,30.0,1706.43478261,0.0,86.63,86.63
1,26,tearsofsteel_short,1,750,30.0,1504.5382263,0.0,86.63,86.63
1,27,tearsofsteel_short,1,750,30.0,1604.30078563,0.0,86.63,86.63
1,28,tearsofsteel_short,1,750,30.0,1815.8948751599999,0.0,86.63,86.63
1,29,tearsofsteel_short,1,750,30.0,2607.6349206299997,0.0,86.63,86.63
1,30,tearsofsteel_short,1,750,30.0,2629.0684039099997,0.0,86.63,86.63
1,31,tearsofsteel_short,1,750,30.0,2342.1400000000003,0.0,86.63,86.63
1,32,tearsofsteel_short,1,750,30.0,2233.18709677,0.0,86.63,86.63
1,33,tearsofsteel_short,1,750,30.0,1938.02166065,0.0,86.63,86.63
1,34,tearsofsteel_short,1,750,30.0,1870.03076923,0.0,86.63,86.63
1,35,tearsofsteel_short,1,750,30.0,1739.2735632200001,0.0,86.63,86.63
1,36,tearsofsteel_short,1,750,30.0,1616.27936508,0.0,86.63,86.63
1,37,tearsofsteel_short,1,750,30.0,2408.6174496599997,0.0,86.63,86.63
1,38,tearsofsteel_short,1,750,30.0,2536.0856531,0.0,86.63,86.63
1,39,tearsofsteel_short,1,750,30.0,1919.29443691,0.0,86.63,86.63
1,40,tearsofsteel_short,1,750,30.0,1698.01839685,0.0,86.63,86.63
1,41,tearsofsteel_short,1,750,30.0,1701.46478873,0.0,86.63,86.63
1,42,tearsofsteel_short,1,750,30.0,2493.22912966,0.0,86.63,86.63
1,43,tearsofsteel_short,1,750,30.0,2298.9542483699997,0.0,86.63,86.63
1,44,tearsofsteel_short,1,750,30.0,2522.1031614,0.0,86.63,86.63
1,45,tearsofsteel_short,1,750,30.0,1156.2173913,0.0,86.63,86.63
1,46,tearsofsteel_short,1,750,30.0,2113.66504065,0.0,86.63,86.63
1,47,tearsofsteel_short,1,750,30.0,2465.51351351,0.0,86.63,86.63
2,0,tearsofsteel_short,1,750,4.141666666666667,3495.145631067961,0.0,86.63,67.63283333333332
2,1,tearsofsteel_short,1,750,7.311021505376344,3611.650485436893,0.0,86.63,86.47622043010752
2,2,tearsofsteel_short,1,750,10.480376344086022,3611.650485436893,0.0,86.63,86.53960752688171
2,3,tearsofsteel_short,1,750,13.6497311827957,3611.650485436893,0.0,86.63,86.6029946236559
2,4,tearsofsteel_short,1,750,16.811021505376345,3576.923076923077,0.0,86.63,86.63
2,5,tearsofsteel_short,1,750,19.972311827956993,3576.923076923077,0.0,86.63,86.63
2,6,tearsofsteel_short,1,750,23.14166666666667,3611.650485436893,0.0,86.63,86.63
2,7,tearsofsteel_short,1,750,26.311021505376345,3611.650485436893,0.0,86.63,86.63
2,8,tearsofsteel_short,1,750,29.48037634408602,3611.650485436893,0.0,86.63,86.63
2,9,tearsofsteel_short,1,750,30.0,3611.650485436893,0.0,86.63,86.63
2,10,tearsofsteel_short,1,750,30.0,3576.923076923077,0.0,86.63,86.63
2,11,tearsofsteel_short,1,750,30.0,3611.650485436893,0.0,86.63,86.63
2,12,tearsofsteel_short,1,750,30.0,3445.5445544554455,0.0,86.63,86.63
2,13,tearsofsteel_short,1,750,30.0,3529.4117647058824,0.0,86.63,86.63
2,14,tearsofsteel_short,1,750,30.0,3529.4117647058824,0.0,86.63,86.63
2,15,tearsofsteel_short,1,750,30.0,3495.145631067961,0.0,86.63,86.63
2,16,tearsofsteel_short,1,750,30.0,3495.145631067961,0.0,86.63,86.63
2,17,tearsofsteel_short,1,750,30.0,3529.4117647058824,0.0,86.63,86.63
2,18,tearsofsteel_short,1,750,30.0,3495.145631067961,0.0,86.63,86.63
2,19,tearsofsteel_short,1,750,30.0,3495.145631067961,0.0,86.63,86.63
2,20,tearsofsteel_short,1,750,30.0,3529.4117647058824,0.0,86.63,86.63
2,21,tearsofsteel_short,1,750,30.0,3495.145631067961,0.0,86.63,86.63
2,22,tearsofsteel_short,1,750,30.0,3495.145631067961,0.0,86.63,86.63
2,23,tearsofsteel_short,1,750,30.0,3529.4117647058824,0.0,86.63,86.63
2,24,tearsofsteel_short,1,750,30.0,3495.145631067961,0.0,86.63,86.63
2,25,tearsofsteel_short,1,750,28.3,526.3157894736842,0.0,86.63,86.63
2,26,tearsofsteel_short,1,750,26.6,526.3157894736842,0.0,86.63,86.63
2,27,tearsofsteel_short,1,750,24.900000000000002,526.3157894736842,0.0,86.63,86.63
2,28,tearsofsteel_short,1,750,23.200000000000003,526.3157894736842,0.0,86.63,86.63
2,29,tearsofsteel_short,1,750,21.500000000000004,526.3157894736842,0.0,86.63,86.63
2,30,tearsofsteel_short,1,750,19.800000000000004,526.3157894736842,0.0,86.63,86.63
2,31,tearsofsteel_short,1,750,18.100000000000005,526.3157894736842,0.0,86.63,86.63
2,32,tearsofsteel_short,1,750,16.400000000000006,526.3157894736842,0.0,86.63,86.63
2,33,tearsofsteel_short,1,750,14.700000000000006,526.3157894736842,0.0,86.63,86.624
2,34,tearsofsteel_short,1,750,13.000000000000007,526.3157894736842,0.0,86.63,86.58999999999999
2,35,tearsofsteel_short,1,750,11.300000000000008,526.3157894736842,0.0,86.63,86.556
2,36,tearsofsteel_short,1,750,10.050000000000008,571.4285714285714,0.0,86.63,86.53099999999999
2,37,tearsofsteel_short,1,750,8.800000000000008,571.4285714285714,0.0,86.63,86.506
2,38,tearsofsteel_short,1,750,7.550000000000009,571.4285714285714,0.0,86.63,86.481
2,39,tearsofsteel_short,1,750,6.30000000000001,571.4285714285714,0.0,86.63,86.45599999999999
2,40,tearsofsteel_short,1,750,5.100000000000009,576.9230769230769,0.0,86.63,86.432
2,41,tearsofsteel_short,1,750,4.0,571.4285714285714,0.1499999999999897,86.63,85.76500000000004
2,42,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,81.035
2,43,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,81.035
2,44,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,81.035
2,45,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,81.035
2,46,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,81.035
2,47,tearsofsteel_short,1,750,4.0,535.7142857142857,1.6000000000000005,86.63,79.53
3,0,tearsofsteel_short,1,750,4.0,956.294420261,2.1371091752069558,86.63,58.44043054661009
3,1,tearsofsteel_short,1,750,5.414280589329386,1160.21869489,0.0,86.63,86.43828561178658
3,2,tearsofsteel_short,1,750,6.4502439754302,1012.13324624,0.0,86.63,86.4590048795086
3,3,tearsofsteel_short,1,750,7.792913116642749,1128.95238095,0.0,86.63,86.48585826233285
3,4,tearsofsteel_short,1,750,8.254186411915239,847.762557078,0.0,86.63,86.4950837282383
3,5,tearsofsteel_short,1,750,8.467871003913459,792.327018943,0.0,86.63,86.49935742007827
3,6,tearsofsteel_short,1,750,6.1097537390293795,471.837790185,0.0,86.63,86.45219507478058
3,7,tearsofsteel_short,1,750,6.751175709296117,893.235164835,0.0,86.63,86.46502351418592
3,8,tearsofsteel_short,1,750,7.835757757395462,1029.0119802699999,0.0,86.63,86.4867151551479
3,9,tearsofsteel_short,1,750,6.155868253336693,528.179289026,0.0,86.63,86.45311736506673
3,10,tearsofsteel_short,1,750,6.179530338293336,754.4630421500001,0.0,86.63,86.45359060676586
3,11,tearsofsteel_short,1,750,6.500115472565405,815.347034645,0.0,86.63,86.4600023094513
3,12,tearsofsteel_short,1,750,6.340623865085,721.2419889500001,0.0,86.63,86.4568124773017
3,13,tearsofsteel_short,1,750,4.725193639423069,534.242236025,0.0,86.63,86.42450387278846
3,14,tearsofsteel_short,1,750,4.0,587.317559153,0.38277555585597156,86.63,84.76406510981931
3,15,tearsofsteel_short,1,750,4.0,713.5222337130001,0.2044940693560635,86.63,85.53067550176893
3,16,tearsofsteel_short,1,750,4.0,503.58024691400004,1.957342485898442,86.63,77.99342731063669
3,17,tearsofsteel_short,1,750,4.0,282.32591826199996,6.626016975232092,86.63,57.918127006502004
3,18,tearsofsteel_short,1,750,4.0,343.49743004,4.7336897968949945,86.63,66.05513387335152
3,19,tearsofsteel_short,1,750,4.0,533.765985211,1.6204405734361034,86.63,79.44210553422475
3,20,tearsofsteel_short,1,750,4.132200219310732,775.634771732,0.0,86.63,86.41264400438621
3,21,tearsofsteel_short,1,750,4.0,576.385331144,1.0726511846027744,86.63,81.79759990620806
3,22,tearsofsteel_short,1,750,4.0,502.875302245,1.9656936552799822,86.63,77.95751728229607
3,23,tearsofsteel_short,1,750,4.0,487.70155902,2.1513028706085686,86.63,77.15939765638315
3,24,tearsofsteel_short,1,750,4.0,400.411881188,3.492285171706607,86.63,71.39317376166159
3,25,tearsofsteel_short,1,750,4.0,446.725203252,2.7155378254037856,86.63,74.73318735076371
3,26,tearsofsteel_short,1,750,5.018195713685444,1006.1022494900001,0.0,86.63,86.4303639142737
3,27,tearsofsteel_short,1,750,5.471332344178018,845.817751479,0.0,86.63,86.43942664688356
3,28,tearsofsteel_short,1,750,4.732191337911221,633.026110857,0.0,86.63,86.42464382675821
3,29,tearsofsteel_short,1,750,6.35364482310025,1261.27447217,0.0,86.63,86.457072896462
3,30,tearsofsteel_short,1,750,7.658891600550426,1113.2744827600002,0.0,86.63,86.48317783201101
3,31,tearsofsteel_short,1,750,6.631438075142199,596.7235668789999,0.0,86.63,86.46262876150284
3,32,tearsofsteel_short,1,750,5.847301993048312,627.0724637679999,0.0,86.63,86.44694603986096
3,33,tearsofsteel_short,1,750,6.449590977311342,882.947368421,0.0,86.63,86.45899181954623
3,34,tearsofsteel_short,1,750,8.019903820095276,1234.7268623,0.0,86.63,86.4903980764019
3,35,tearsofsteel_short,1,750,9.192722700738937,1061.12762973,0.0,86.63,86.51385445401478
3,36,tearsofsteel_short,1,750,10.10705465655256,972.236791852,0.0,86.63,86.53214109313105
3,37,tearsofsteel_short,1,750,9.708000923314781,681.964845606,0.0,86.63,86.52416001846629
3,38,tearsofsteel_short,1,750,8.783789202473136,609.234567901,0.0,86.63,86.50567578404946
3,39,tearsofsteel_short,1,750,6.37878962664167,468.38410596,0.0,86.63,86.45757579253282
3,40,tearsofsteel_short,1,750,7.51389029280293,1047.1572123199999,0.0,86.63,86.48027780585605
3,41,tearsofsteel_short,1,750,7.8544797718629535,819.804168686,0.0,86.63,86.48708959543725
3,42,tearsofsteel_short,1,750,6.242121470014459,534.5346534649999,0.0,86.63,86.45484242940029
3,43,tearsofsteel_short,1,750,5.762249974023048,669.662065683,0.0,86.63,86.44524499948045
3,44,tearsofsteel_short,1,750,5.827652432421696,762.4668008049999,0.0,86.63,86.44655304864843
3,45,tearsofsteel_short,1,750,4.0,468.746616305,0.5723937666275276,86.63,83.94870680350162
3,46,tearsofsteel_short,1,750,4.0,706.0858229219999,0.2487752941775243,86.63,85.34026623503664
3,47,tearsofsteel_short,1,750,4.0,703.888888889,0.26203630623452856,86.63,85.28324388319152
4,0,tearsofsteel_short,1,750,4.0,1033.664,1.9022970713887686,86.63,59.4501225930283
4,1,tearsofsteel_short,1,750,5.537851430672461,1218.4479999999999,0.0,86.63,86.44075702861345
4,2,tearsofsteel_short,1,750,6.9874729545065986,1176.296,0.0,86.63,86.46974945909012
4,3,tearsofsteel_short,1,750,8.249966931993349,1095.888,0.0,86.63,86.49499933863986
4,4,tearsofsteel_short,1,750,9.499268254529273,1090.632,0.0,86.63,86.51998536509058
4,5,tearsofsteel_short,1,750,10.57255319950703,1025.04,0.0,86.63,86.54145106399014
4,6,tearsofsteel_short,1,750,13.841590394793002,4104.1759999999995,0.0,86.63,86.60683180789586
4,7,tearsofsteel_short,1,750,17.125690155014148,4190.527999999999,0.0,86.63,86.63
4,8,tearsofsteel_short,1,750,20.413174194656637,4210.432,0.0,86.63,86.63
4,9,tearsofsteel_short,1,750,23.680992566753293,4097.344,0.0,86.63,86.63
4,10,tearsofsteel_short,1,750,26.94938803119536,4100.576,0.0,86.63,86.63
4,11,tearsofsteel_short,1,750,30.0,4174.432000000001,0.0,86.63,86.63
4,12,tearsofsteel_short,1,750,30.0,1179.9440000000002,0.0,86.63,86.63
4,13,tearsofsteel_short,1,750,30.0,4245.112,0.0,86.63,86.63
4,14,tearsofsteel_short,1,750,30.0,4118.0960000000005,0.0,86.63,86.63
4,15,tearsofsteel_short,1,750,30.0,4150.064,0.0,86.63,86.63
4,16,tearsofsteel_short,1,750,30.0,932.432,0.0,86.63,86.63
4,17,tearsofsteel_short,1,750,30.0,943.48,0.0,86.63,86.63
4,18,tearsofsteel_short,1,750,30.0,942.88,0.0,86.63,86.63
4,19,tearsofsteel_short,1,750,30.0,875.488,0.0,86.63,86.63
4,20,tearsofsteel_short,1,750,30.0,906.6880000000001,0.0,86.63,86.63
4,21,tearsofsteel_short,1,750,30.0,943.4639999999999,0.0,86.63,86.63
4,22,tearsofsteel_short,1,750,30.0,941.168,0.0,86.63,86.63
4,23,tearsofsteel_short,1,750,30.0,886.888,0.0,86.63,86.63
4,24,tearsofsteel_short,1,750,30.0,850.76,0.0,86.63,86.63
4,25,tearsofsteel_short,1,750,30.0,916.4639999999999,0.0,86.63,86.63
4,26,tearsofsteel_short,1,750,30.0,944.32,0.0,86.63,86.63
4,27,tearsofsteel_short,1,750,30.0,945.12,0.0,86.63,86.63
4,28,tearsofsteel_short,1,750,30.0,968.752,0.0,86.63,86.63
4,29,tearsofsteel_short,1,750,30.0,904.3919999999999,0.0,86.63,86.63
4,30,tearsofsteel_short,1,750,30.0,936.608,0.0,86.63,86.63
4,31,tearsofsteel_short,1,750,30.0,938.112,0.0,86.63,86.63
4,32,tearsofsteel_short,1,750,30.0,876.848,0.0,86.63,86.63
4,33,tearsofsteel_short,1,750,30.0,953.7600000000001,0.0,86.63,86.63
4,34,tearsofsteel_short,1,750,30.0,921.968,0.0,86.63,86.63
4,35,tearsofsteel_short,1,750,30.0,952.2080000000001,0.0,86.63,86.63
4,36,tearsofsteel_short,1,750,30.0,919.496,0.0,86.63,86.63
4,37,tearsofsteel_short,1,750,30.0,4106.968,0.0,86.63,86.63
4,38,tearsofsteel_short,1,750,30.0,4302.272,0.0,86.63,86.63
4,39,tearsofsteel_short,1,750,30.0,4030.5359999999996,0.0,86.63,86.63
4,40,tearsofsteel_short,1,750,30.0,4182.7519999999995,0.0,86.63,86.63
4,41,tearsofsteel_short,1,750,30.0,4178.976,0.0,86.63,86.63
4,42,tearsofsteel_short,1,750,30.0,4150.24,0.0,86.63,86.63
4,43,tearsofsteel_short,1,750,30.0,4138.336,0.0,86.63,86.63
4,44,tearsofsteel_short,1,750,30.0,4188.864,0.0,86.63,86.63
4,45,tearsofsteel_short,1,750,30.0,4056.144,0.0,86.63,86.63
4,46,tearsofsteel_short,1,750,30.0,874.672,0.0,86.63,86.63
4,47,tearsofsteel_short,1,750,30.0,4079.6960000000004,0.0,86.63,86.63
5,0,tearsofsteel_short,1,750,4.0,545.4545454545454,4.5,86.63,48.28
5,1,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,2,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,3,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,4,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,5,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,6,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,7,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,8,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,9,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,10,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,11,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,12,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,13,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,14,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,15,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,16,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,17,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,18,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,19,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,20,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,21,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,22,tearsofsteel_short,1,750,4.0,631.578947368421,0.75,86.63,83.185
5,23,tearsofsteel_short,1,750,4.0,631.578947368421,0.75,86.63,83.185
5,24,tearsofsteel_short,1,750,4.0,631.578947368421,0.75,86.63,83.185
5,25,tearsofsteel_short,1,750,4.0,631.578947368421,0.75,86.63,83.185
5,26,tearsofsteel_short,1,750,4.0,631.578947368421,0.75,86.63,83.185
5,27,tearsofsteel_short,1,750,4.0,631.578947368421,0.75,86.63,83.185
5,28,tearsofsteel_short,1,750,4.0,631.578947368421,0.75,86.63,83.185
5,29,tearsofsteel_short,1,750,4.0,631.578947368421,0.75,86.63,83.185
5,30,tearsofsteel_short,1,750,4.0,631.578947368421,0.75,86.63,83.185
5,31,tearsofsteel_short,1,750,4.0,631.578947368421,0.75,86.63,83.185
5,32,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,33,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,34,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,35,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,36,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,37,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,38,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,39,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,40,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,41,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,42,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,43,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,82.82666666666667
5,44,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,45,tearsofsteel_short,1,750,4.0,631.578947368421,0.75,86.63,83.185
5,46,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
5,47,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,83.00583333333333
6,0,tearsofsteel_short,1,750,4.0,956.294420261,2.1371091752069558,86.63,58.44043054661009
6,1,tearsofsteel_short,1,750,5.414280589329386,1160.21869489,0.0,86.63,86.43828561178658
6,2,tearsofsteel_short,1,750,6.4502439754302,1012.13324624,0.0,86.63,86.4590048795086
6,3,tearsofsteel_short,1,750,7.792913116642749,1128.95238095,0.0,86.63,86.48585826233285
6,4,tearsofsteel_short,1,750,8.254186411915239,847.762557078,0.0,86.63,86.4950837282383
6,5,tearsofsteel_short,1,750,8.467871003913459,792.327018943,0.0,86.63,86.49935742007827
6,6,tearsofsteel_short,1,750,6.1097537390293795,471.837790185,0.0,86.63,86.45219507478058
6,7,tearsofsteel_short,1,750,6.751175709296117,893.235164835,0.0,86.63,86.46502351418592
6,8,tearsofsteel_short,1,750,7.835757757395462,1029.0119802699999,0.0,86.63,86.4867151551479
6,9,tearsofsteel_short,1,750,6.155868253336693,528.179289026,0.0,86.63,86.45311736506673
6,10,tearsofsteel_short,1,750,6.179530338293336,754.4630421500001,0.0,86.63,86.45359060676586
6,11,tearsofsteel_short,1,750,6.500115472565405,815.347034645,0.0,86.63,86.4600023094513
6,12,tearsofsteel_short,1,750,6.340623865085,721.2419889500001,0.0,86.63,86.4568124773017
6,13,tearsofsteel_short,1,750,4.725193639423069,534.242236025,0.0,86.63,86.42450387278846
